,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2003-10-22 14:59:13,0.10501235351562499,0.10128349609375001,0.108996728515625,0.10237617187499999
2003-10-22 15:04:13,0.10506171875,0.10181650390625001,0.108420654296875,0.102921826171875
2003-10-22 15:09:13,0.1046865234375,0.10109199218750001,0.107889111328125,0.102163134765625
2003-10-22 15:14:13,0.10487294921874998,0.101723388671875,0.10785927734375,0.10232700195312501
2003-10-22 15:19:13,0.10454389648437501,0.10184003906250001,0.10847153320312501,0.102514013671875
2003-10-22 15:24:13,0.104927587890625,0.10201503906250001,0.10825224609375002,0.10245556640625
2003-10-22 15:29:13,0.10488046874999998,0.10151166992187499,0.10785571289062498,0.10292788085937499
2003-10-22 15:37:48,0.104751220703125,0.100772119140625,0.10711987304687501,0.10193027343750001
2003-10-22 15:44:13,0.10469614257812501,0.101816650390625,0.10863325195312498,0.10222446289062499
2003-10-22 15:54:13,0.10586528320312498,0.10177739257812499,0.10814018554687499,0.10261923828125
2003-10-22 16:04:13,0.10544384765624999,0.10174965820312501,0.108056689453125,0.102443994140625
2003-10-22 16:14:13,0.1050431640625,0.10185478515624999,0.10811123046875,0.10211123046875
2003-10-22 16:24:13,0.10488208007812501,0.10166337890624999,0.10822368164062499,0.10303745117187499
2003-10-22 16:34:13,0.10524907226562501,0.10143461914062499,0.1086419921875,0.10278544921875002
2003-10-22 16:44:13,0.104852978515625,0.10135273437499999,0.108264990234375,0.1025078125
2003-10-22 16:54:13,0.10624282226562498,0.10254663085937499,0.10797900390625,0.102511767578125
2003-10-22 17:04:13,0.10550634765625,0.10391025390625,0.10842900390625002,0.10323974609375
2003-10-22 17:14:13,0.105516845703125,0.10184736328124999,0.107968701171875,0.1028330078125
2003-10-22 17:19:38,0.10397666015625,0.10062167968749999,0.1069541015625,0.10103603515625
2003-10-22 17:24:13,0.10580756835937502,0.10261953125,0.108522265625,0.10272216796875
2003-10-22 17:34:13,0.10740112304687499,0.10421245117187501,0.1085865234375,0.103306005859375
2003-10-22 17:44:13,0.10462729492187499,0.10229794921874999,0.10777373046875001,0.102579736328125
2003-10-22 17:54:13,0.104680712890625,0.102287841796875,0.107671044921875,0.10267626953125
2003-10-22 18:04:13,0.10424370117187501,0.101734228515625,0.10650341796874999,0.1025072265625
2003-10-22 18:14:13,0.10389931640625001,0.10090415039062502,0.107246826171875,0.10274780273437498
2003-10-22 18:24:13,0.106154296875,0.10335234374999999,0.10765546874999998,0.10204150390625003
2003-10-22 18:34:13,0.10506240234375,0.101512939453125,0.10787075195312501,0.102253076171875
2003-10-22 18:44:13,0.10512319335937499,0.10206484375,0.10782392578125,0.10225312499999999
2003-10-22 18:54:13,0.105193359375,0.10169326171875,0.108736669921875,0.10331621093750001
2003-10-22 19:04:13,0.10773715820312502,0.10297216796875,0.10849995117187501,0.10251083984375
2003-10-22 19:14:13,0.10876108398437498,0.10408789062499998,0.10805541992187499,0.102293310546875
2003-10-22 19:24:13,0.106514306640625,0.10321123046875,0.10804624023437501,0.102430419921875
2003-10-22 19:34:13,0.107655517578125,0.10297626953125001,0.10862749023437501,0.102918115234375
2003-10-22 19:44:13,0.10782509765625,0.1024478515625,0.10797167968750002,0.10269184570312499
2003-10-22 19:54:13,0.10719531249999999,0.10217924804687499,0.108796044921875,0.10234936523437499
2003-10-22 20:04:13,0.10799506835937497,0.10333134765625,0.10729179687500001,0.10201997070312499
2003-10-22 20:14:13,0.10741279296875002,0.10232460937500001,0.108162109375,0.1023822265625
2003-10-22 20:24:13,0.10743818359374999,0.102912451171875,0.108309716796875,0.10218100585937502
2003-10-22 20:34:13,0.10751557617187499,0.10324951171875,0.10783959960937499,0.10278959960937502
2003-10-22 20:44:13,0.1074638671875,0.10222001953125,0.108429248046875,0.102669873046875
2003-10-22 20:54:13,0.10901342773437502,0.103581201171875,0.10825527343750001,0.10253349609375
2003-10-22 21:04:13,0.10711958007812501,0.102034228515625,0.107973828125,0.101941357421875
2003-10-22 21:14:13,0.107089404296875,0.10290444335937501,0.10845102539062498,0.10259042968750001
2003-10-22 21:24:13,0.10719414062500002,0.10228588867187498,0.10805190429687499,0.10211201171874999
2003-10-22 21:34:13,0.10804931640625,0.10283012695312499,0.10881323242187499,0.103191015625
2003-10-22 21:44:13,0.108293798828125,0.103187158203125,0.10822158203125001,0.10320654296875001
2003-10-22 21:54:13,0.10771611328125,0.10211396484374999,0.10773906249999998,0.101683935546875
2003-10-22 22:04:13,0.10799365234375,0.102952587890625,0.10809921874999999,0.10286020507812499
2003-10-22 22:14:13,0.10813144531249999,0.10324409179687499,0.10886835937499999,0.10267133789062499
2003-10-22 22:24:13,0.10781420898437499,0.101882080078125,0.10900502929687499,0.10268647460937501
2003-10-22 22:34:13,0.10758925781249999,0.102561328125,0.10792265625,0.10267656249999998
2003-10-22 22:44:13,0.108018212890625,0.10281215820312499,0.10821157226562501,0.102497607421875
2003-10-22 22:54:13,0.108144921875,0.103355859375,0.10814653320312499,0.1034263671875
2003-10-22 23:04:13,0.10744624023437499,0.102433984375,0.108209912109375,0.10286127929687501
2003-10-22 23:14:13,0.10823037109375,0.102590185546875,0.10847836914062499,0.10234067382812499
2003-10-22 23:24:13,0.10915322265625,0.10381420898437499,0.107787353515625,0.10262714843750001
2003-10-22 23:34:13,0.10756337890625,0.10279638671875,0.10868852539062498,0.10271254882812501
2003-10-22 23:44:13,0.108222705078125,0.10249477539062499,0.1081447265625,0.1027271484375
2003-10-22 23:54:13,0.1082990234375,0.10325195312499999,0.10849985351562501,0.102620556640625
2003-10-23 00:04:13,0.10890771484374999,0.102480322265625,0.1094361328125,0.103274560546875
2003-10-23 00:14:13,0.108648583984375,0.10391108398437501,0.107554248046875,0.10275688476562501
2003-10-23 00:24:13,0.10740200195312499,0.10237607421874999,0.108163916015625,0.1023642578125
2003-10-23 00:34:13,0.10781025390624999,0.10281508789062499,0.107925732421875,0.102466259765625
2003-10-23 00:44:13,0.10857124023437499,0.10266708984374999,0.10874584960937499,0.10253149414062498
2003-10-23 00:54:13,0.109382666015625,0.10484057617187499,0.10895712890625,0.102155712890625
2003-10-23 01:04:13,0.10756787109374999,0.103865771484375,0.10846123046875,0.10246259765624999
2003-10-23 01:14:13,0.107082666015625,0.10266279296874999,0.10789667968750001,0.10235112304687499
2003-10-23 01:24:13,0.10757133789062501,0.10269648437500001,0.108419482421875,0.102783642578125
2003-10-23 01:34:13,0.10765419921875001,0.10274291992187501,0.10855122070312499,0.102070068359375
2003-10-23 01:44:13,0.10775913085937501,0.10249282226562499,0.10841640625,0.10325224609374999
2003-10-23 01:54:13,0.10793398437499999,0.10313417968750001,0.108598779296875,0.10211469726562501
2003-10-23 02:04:13,0.10797602539062501,0.101827685546875,0.10861865234375001,0.102483935546875
2003-10-23 02:14:13,0.10792880859375001,0.102976611328125,0.10838422851562501,0.102702734375
2003-10-23 02:24:13,0.1074953125,0.10352373046875,0.10884052734375001,0.10258100585937499
2003-10-23 02:34:13,0.107793994140625,0.10373940429687498,0.10866933593750001,0.103618212890625
2003-10-23 02:44:13,0.10786303710937499,0.10230771484375001,0.108239111328125,0.101541796875
2003-10-23 02:54:13,0.107337548828125,0.102238134765625,0.10844501953124999,0.103112890625
2003-10-23 03:04:13,0.108029931640625,0.103275048828125,0.1091013671875,0.103099755859375
2003-10-23 03:14:13,0.10764267578125,0.102828125,0.10844047851562502,0.102569140625
2003-10-23 03:24:13,0.107785302734375,0.10257138671875002,0.10750576171875,0.102730322265625
2003-10-23 03:34:13,0.10702607421875002,0.10284599609375,0.108325,0.1027333984375
2003-10-23 03:44:13,0.10859736328125,0.103374072265625,0.10839892578125002,0.102691748046875
2003-10-23 03:54:13,0.10866611328125,0.103006640625,0.10902343749999999,0.10177607421875001
2003-10-23 04:04:13,0.10753076171875,0.102433935546875,0.10880141601562501,0.10236855468750002
2003-10-23 04:14:13,0.10789248046875,0.10224951171874999,0.10757495117187499,0.10247070312499999
2003-10-23 04:24:13,0.107747265625,0.101758984375,0.108124658203125,0.10213452148437499
2003-10-23 04:34:13,0.108887255859375,0.102980908203125,0.10781469726562501,0.102452978515625
2003-10-23 04:44:13,0.107651953125,0.1028572265625,0.10688583984375,0.10211552734375
2003-10-23 04:54:13,0.107851025390625,0.102238037109375,0.10862705078125001,0.10233740234375
2003-10-23 05:04:13,0.1074443359375,0.10182392578125002,0.10773984374999998,0.102448046875
2003-10-23 05:14:13,0.10842314453124999,0.10388159179687499,0.10774653320312502,0.10288535156249998
2003-10-23 05:24:13,0.107768798828125,0.10285732421875,0.10785493164062498,0.10145820312500001
2003-10-23 05:34:13,0.108093359375,0.102957275390625,0.108130517578125,0.10254638671875001
2003-10-23 05:44:13,0.10752705078125,0.102212109375,0.10768276367187499,0.10248969726562498
2003-10-23 05:54:13,0.10712001953124999,0.10237485351562499,0.10777563476562499,0.10172021484375
2003-10-23 06:04:13,0.10819560546875,0.10203305664062498,0.107999609375,0.1026791015625
2003-10-23 06:14:13,0.108460205078125,0.102618408203125,0.1083166015625,0.10317187499999998
2003-10-23 06:24:13,0.107924755859375,0.10180375976562499,0.1082021484375,0.1024529296875
2003-10-23 06:34:13,0.10710673828124999,0.102713330078125,0.10783281250000001,0.10169189453124998
2003-10-23 06:44:13,0.10782568359375,0.10215771484375,0.108089013671875,0.10266577148437499
2003-10-23 06:54:13,0.107596240234375,0.10268247070312501,0.10779404296874999,0.10193188476562501
2003-10-23 07:04:13,0.1084142578125,0.1024259765625,0.10793540039062499,0.10194155273437502
2003-10-23 07:14:13,0.108966748046875,0.10359619140624998,0.10819692382812499,0.1024583984375
2003-10-23 07:24:13,0.10828896484375002,0.10252407226562502,0.1082740234375,0.10225532226562499
2003-10-23 07:34:13,0.10678408203125,0.10215219726562501,0.106819580078125,0.10212563476562501
2003-10-23 07:44:13,0.10810771484375001,0.10368740234375,0.10797661132812501,0.102697705078125
2003-10-23 07:54:13,0.10706694335937501,0.102317041015625,0.107654638671875,0.10239218750000001
2003-10-23 08:04:13,0.10856982421875001,0.10401474609374999,0.10819707031249999,0.10321240234375
2003-10-23 08:14:13,0.10881142578124998,0.102143994140625,0.10777407226562499,0.10216997070312499
2003-10-23 08:24:13,0.108238671875,0.102251025390625,0.10797783203125,0.10228920898437499
2003-10-23 08:34:13,0.107534814453125,0.10279492187499999,0.108594189453125,0.102479541015625
2003-10-23 08:44:13,0.10837421875,0.102340478515625,0.107889794921875,0.10273081054687501
2003-10-23 08:54:13,0.10903583984375001,0.10389194335937499,0.10890195312499999,0.10264794921875
2003-10-23 09:04:13,0.10859687500000001,0.10329824218750001,0.108502490234375,0.10254165039062499
2003-10-23 09:14:13,0.107768896484375,0.10263154296875002,0.10732187500000001,0.10220810546874999
2003-10-23 09:24:13,0.10877856445312499,0.103617333984375,0.10856474609375,0.102297900390625
2003-10-23 09:34:13,0.108105224609375,0.102814453125,0.10807333984375,0.102472607421875
2003-10-23 09:44:13,0.10828798828125001,0.102951123046875,0.108569921875,0.102991357421875
2003-10-23 09:54:13,0.107215234375,0.10269277343750001,0.10871923828125,0.10236459960937498
2003-10-23 10:04:13,0.10739575195312501,0.10250224609375,0.1078283203125,0.10259248046875
2003-10-23 10:14:13,0.10780415039062499,0.10289604492187499,0.10812529296875,0.10238251953125
2003-10-29 14:39:46,0.12692753906249998,0.124055029296875,0.125731298828125,0.121336376953125
2003-10-29 14:49:46,0.12674072265625,0.12449609375,0.12581059570312497,0.121748583984375
2003-10-29 14:59:46,0.126920263671875,0.12546313476562498,0.126077197265625,0.12190849609375001
2003-10-29 15:09:46,0.12650288085937497,0.123520263671875,0.124944384765625,0.1215265625
2003-10-29 15:19:46,0.12726445312499998,0.12462480468749997,0.12595190429687497,0.121619091796875
2003-10-29 15:29:46,0.12911821289062503,0.126591357421875,0.1266384765625,0.12268134765625001
2003-10-29 15:39:46,0.128960595703125,0.12636547851562502,0.12581669921875,0.12179999999999999
2003-10-29 15:49:46,0.12784326171875002,0.12534848632812498,0.12577138671875,0.12215678710937501
2003-10-29 15:59:46,0.127401904296875,0.1253619140625,0.12593198242187503,0.1220888671875
2003-10-29 16:09:46,0.12888154296875,0.12559599609375,0.125813037109375,0.12065126953125001
2003-10-29 16:19:46,0.12910673828125,0.12489423828124999,0.124950927734375,0.12100849609375
2003-10-29 16:29:46,0.129210546875,0.12616767578125,0.12730766601562502,0.122114697265625
2003-10-29 16:39:46,0.128533154296875,0.12624633789062498,0.126536474609375,0.12145488281249998
2003-10-29 16:49:46,0.12733759765625,0.12483022460937501,0.12547158203125,0.12062392578124999
2003-10-29 16:59:46,0.12942983398437496,0.12748828125,0.126837158203125,0.12268588867187499
2003-10-29 17:09:46,0.1279724609375,0.125562158203125,0.12469545898437502,0.12110371093749998
2003-10-29 17:19:46,0.12853828125,0.1250337890625,0.124787890625,0.12021674804687499
2003-10-29 17:29:46,0.12970048828125,0.1272849609375,0.12714287109374997,0.12259423828125
2003-10-29 17:39:46,0.12803999023437498,0.12577880859374999,0.124925537109375,0.12143710937499999
2003-10-29 17:49:46,0.1282583984375,0.12546767578125,0.126254443359375,0.1212064453125
2003-10-29 17:59:46,0.129834033203125,0.12615830078124998,0.126241845703125,0.12220263671875001
2003-10-29 18:09:46,0.12890361328125,0.1258630859375,0.12554389648437497,0.12228740234374999
2003-10-29 18:19:46,0.12942631835937501,0.1263859375,0.12588837890625,0.12192695312499999
2003-10-29 18:29:46,0.12993505859374999,0.127304833984375,0.12666772460937498,0.122521728515625
2003-10-29 18:39:46,0.13025732421874997,0.12658603515624997,0.125066796875,0.12154287109375002
2003-10-29 18:49:46,0.129342626953125,0.12588974609374998,0.12635126953125,0.121677001953125
2003-10-29 18:59:46,0.13023315429687501,0.127408056640625,0.126125048828125,0.122168603515625
2003-10-29 19:09:46,0.13020517578125,0.12655322265625,0.1261955078125,0.12177294921875
2003-10-29 19:19:46,0.129257958984375,0.125996875,0.125116015625,0.121864208984375
2003-10-29 19:29:46,0.13172309570312501,0.12748559570312498,0.12655522460937502,0.12275439453125
2003-10-29 19:39:46,0.12849189453125,0.127039013671875,0.12476103515624999,0.1216078125
2003-10-29 19:49:46,0.12929550781250002,0.1254318359375,0.125821337890625,0.121693017578125
2003-10-29 19:59:46,0.132659228515625,0.12823740234375,0.127076513671875,0.122830908203125
2003-10-29 20:09:46,0.130668701171875,0.126920458984375,0.12562138671875,0.12221562500000001
2003-10-29 20:19:46,0.130689794921875,0.125945166015625,0.125663037109375,0.121384228515625
2003-10-29 20:29:46,0.13156215820312497,0.128235546875,0.12654208984374998,0.12296552734374999
2003-10-29 20:39:46,0.129697802734375,0.12680541992187502,0.12509414062500002,0.12069101562499998
2003-10-29 20:49:46,0.13053447265624998,0.12730092773437499,0.126597705078125,0.12219511718750001
2003-10-29 20:59:46,0.13118300781249997,0.12854638671875002,0.126033935546875,0.122579296875
2003-10-29 21:09:46,0.130683447265625,0.127193603515625,0.124822021484375,0.12121689453125
2003-10-29 21:19:46,0.12973115234375002,0.12698291015625,0.1259984375,0.121645263671875
2003-10-29 21:29:46,0.130325244140625,0.12839145507812497,0.12617309570312502,0.12307534179687499
2003-10-29 21:39:46,0.12937832031250002,0.126902783203125,0.12497368164062501,0.12104047851562501
2003-10-29 21:49:46,0.130632861328125,0.12666357421875002,0.12464990234375002,0.12100756835937498
2003-10-29 21:59:46,0.131714306640625,0.1276234375,0.127607763671875,0.12287509765625
2003-10-29 22:09:46,0.12704194335937496,0.124706640625,0.124419873046875,0.12009262695312502
2003-10-29 22:19:46,0.128247998046875,0.1263125,0.12544790039062498,0.1208419921875
2003-10-29 22:29:46,0.12942490234375,0.126451123046875,0.12540419921875,0.122443310546875
2003-10-29 22:39:46,0.12810146484374998,0.125771142578125,0.125699267578125,0.120980712890625
2003-10-29 22:49:46,0.12723896484375002,0.125511181640625,0.12642226562499997,0.121178369140625
2003-10-29 22:59:46,0.12951142578125002,0.12678408203125,0.12699897460937498,0.12288637695312501
2003-10-29 23:09:46,0.12920507812499998,0.126034326171875,0.12570654296875,0.12173457031250001
2003-10-29 23:19:46,0.12859223632812497,0.125622998046875,0.125830712890625,0.12138647460937499
2003-10-29 23:29:46,0.128215087890625,0.126214404296875,0.12624638671875002,0.122382666015625
2003-10-29 23:39:46,0.12774755859375,0.125383447265625,0.126093017578125,0.121098193359375
2003-10-29 23:49:46,0.12938330078125,0.127101904296875,0.12554921874999997,0.121169921875
2003-10-29 23:59:46,0.12869082031249998,0.126583935546875,0.12707402343750002,0.12276650390624999
2003-10-30 00:09:46,0.128825390625,0.125563623046875,0.125541455078125,0.12127744140624999
2003-10-30 00:19:46,0.12847749023437502,0.125441015625,0.126626953125,0.12242724609375
2003-10-30 00:29:46,0.12945576171875,0.12744633789062498,0.12683759765625,0.12204375
2003-10-30 00:39:46,0.127347314453125,0.1261525390625,0.1253802734375,0.12112211914062501
2003-10-30 00:49:46,0.12642294921875,0.1241546875,0.12464580078124998,0.12074707031250001
2003-10-30 00:59:46,0.128690087890625,0.12703330078125002,0.125710498046875,0.12289477539062502
2003-10-30 01:09:46,0.12742382812500003,0.124764111328125,0.12570263671874998,0.12167973632812501
2003-10-30 01:19:46,0.12820849609375,0.125636328125,0.125149267578125,0.12118203125
2003-10-30 01:29:46,0.12774677734375,0.12586166992187497,0.125651220703125,0.12212036132812501
2003-10-30 01:39:46,0.12656259765624997,0.125220458984375,0.125859423828125,0.1216228515625
2003-10-30 01:49:46,0.12841513671875,0.125419091796875,0.12513530273437498,0.12132084960937499
2003-10-30 01:59:46,0.12842333984374998,0.12543393554687501,0.12579921875,0.12216757812499998
2003-10-30 02:09:46,0.12754174804687501,0.12538466796874997,0.12573168945312502,0.121852734375
2003-10-30 02:19:46,0.12695927734375,0.124670166015625,0.125976904296875,0.12108935546874999
2003-10-30 02:29:46,0.12786938476562498,0.12530458984375,0.12640478515625,0.12211713867187501
2003-10-30 02:39:46,0.12732197265625,0.125181201171875,0.12567099609375001,0.121272265625
2003-10-30 02:49:46,0.12715673828125001,0.1249333984375,0.12660908203125001,0.12093046874999999
2003-10-30 02:59:46,0.12761142578125,0.1259673828125,0.12556484375000002,0.122622265625
2003-10-30 03:09:46,0.12619033203125002,0.124341552734375,0.12447299804687499,0.12052104492187499
2003-10-30 03:19:46,0.127460107421875,0.12526376953125,0.125128466796875,0.12124360351562499
2003-10-30 03:29:46,0.12837158203125001,0.125953955078125,0.12599501953124997,0.12184248046875001
2003-10-30 03:39:46,0.12637431640625,0.124090771484375,0.12532314453124999,0.120574609375
2003-10-31 00:09:46,0.12585976562499998,0.1224408203125,0.125786181640625,0.12089243164062499
2003-10-31 00:19:46,0.12643974609375,0.1239361328125,0.12554492187500002,0.12146630859375
2003-10-31 00:29:46,0.12734238281250002,0.12396376953124999,0.125902880859375,0.12211049804687502
2003-10-31 00:39:46,0.12544067382812502,0.12215283203125,0.12514794921875,0.12099902343749999
2003-10-31 00:49:46,0.125935302734375,0.122594775390625,0.125408251953125,0.12170141601562501
2003-10-31 00:59:46,0.127198974609375,0.1241580078125,0.12586357421875,0.122433984375
2003-10-31 01:09:46,0.126760693359375,0.12450205078125001,0.12546875,0.121810986328125
2003-10-31 01:19:46,0.126656005859375,0.1231044921875,0.12599052734375,0.12139169921875
2003-10-31 01:29:46,0.126989306640625,0.123013525390625,0.12577104492187502,0.121850048828125
2003-10-31 01:39:46,0.12449326171875001,0.12050815429687498,0.12333432617187498,0.11945600585937499
2003-10-31 01:49:46,0.127388427734375,0.124512158203125,0.12772236328125,0.12230053710937501
2003-10-31 01:59:46,0.12711865234375,0.12435703125,0.126521240234375,0.1224703125
2003-10-31 02:09:46,0.12497392578125,0.122147412109375,0.12610122070312502,0.120895458984375
2003-10-31 02:19:46,0.12571196289062497,0.12305302734374998,0.12487919921874999,0.12095078125
2003-10-31 02:29:46,0.12676235351562498,0.12327412109375,0.12530336914062498,0.121757275390625
2003-10-31 02:39:46,0.12570737304687502,0.12302548828125,0.12588979492187502,0.120748876953125
2003-10-31 02:49:46,0.1255994140625,0.122733154296875,0.125627490234375,0.120904150390625
2003-10-31 02:59:46,0.127290869140625,0.12427695312500002,0.126220068359375,0.122092138671875
2003-10-31 03:09:46,0.12554404296875,0.122659619140625,0.12663320312499998,0.12160639648437499
2003-10-31 03:19:46,0.12670415039062502,0.12332456054687502,0.12608056640625,0.12192661132812499
2003-10-31 03:29:46,0.12719853515625,0.12439057617187502,0.125995849609375,0.121709130859375
2003-10-31 03:39:46,0.125763818359375,0.12250229492187499,0.12585610351562498,0.12123105468749999
2003-10-31 03:49:46,0.12634277343749997,0.12323198242187498,0.12552197265625,0.12109497070312499
2003-10-31 03:59:46,0.126490234375,0.1239615234375,0.127261376953125,0.122554638671875
2003-10-31 04:09:46,0.12669096679687497,0.122859619140625,0.126097509765625,0.12175375976562501
2003-10-31 04:19:46,0.126446142578125,0.12268359375,0.12467163085937501,0.12047714843749999
2003-10-31 04:29:46,0.1269548828125,0.1247162109375,0.12634599609375002,0.12252470703125
2003-10-31 04:39:46,0.1256015625,0.12251015625000002,0.1257306640625,0.1207361328125
2003-10-31 04:49:46,0.125438232421875,0.1228103515625,0.12506181640625,0.12108994140625
2003-10-31 04:59:46,0.12662534179687499,0.124301171875,0.12619916992187502,0.1223794921875
2003-10-31 05:09:46,0.126148779296875,0.123247802734375,0.125558154296875,0.12200356445312499
2003-10-31 05:19:46,0.12715390625,0.123793994140625,0.126022314453125,0.121310888671875
2003-10-31 05:29:46,0.126644482421875,0.12407260742187498,0.126343408203125,0.121574072265625
2003-10-31 05:39:46,0.12604541015624998,0.12289541015625001,0.12553173828125003,0.12143447265625
2003-10-31 05:49:46,0.1250095703125,0.12272304687499999,0.12569145507812501,0.12159755859374999
2003-10-31 05:59:46,0.12685581054687503,0.123457421875,0.1262314453125,0.121956396484375
2003-10-31 06:09:46,0.12544248046875,0.12245039062499999,0.125031298828125,0.12101337890625
2003-10-31 06:19:46,0.1269119140625,0.122721533203125,0.12479624023437501,0.120704638671875
2003-10-31 06:29:46,0.127435693359375,0.123809912109375,0.1260546875,0.122290478515625
2003-10-31 06:39:46,0.12650859374999998,0.123412451171875,0.125772314453125,0.12142817382812499
2003-10-31 06:49:46,0.12511777343750002,0.12291279296874999,0.12475942382812502,0.12099526367187499
2003-10-31 06:59:46,0.12793115234375,0.124452099609375,0.12720708007812503,0.12345161132812499
2003-10-31 07:09:46,0.126070947265625,0.124126904296875,0.12600849609375,0.12178305664062501
2003-10-31 07:19:46,0.12621728515625003,0.12373950195312503,0.1262052734375,0.121733544921875
2003-10-31 07:29:46,0.12704814453125,0.12341499023437501,0.126977587890625,0.12220878906250002
2003-10-31 07:39:46,0.125632275390625,0.12255078125,0.124586279296875,0.120782470703125
2003-10-31 07:49:46,0.1267806640625,0.12443466796875,0.12744111328125,0.12177099609375
2003-10-31 07:59:46,0.12709208984374998,0.12388203125,0.127022509765625,0.1229634765625
2003-10-31 08:09:46,0.12714985351562497,0.12350454101562498,0.126631005859375,0.12151689453125
2003-10-31 08:19:46,0.126208740234375,0.12314204101562501,0.12440703125000001,0.12008662109374998
2003-10-31 08:29:46,0.127063330078125,0.12429755859375,0.126433251953125,0.12244472656250001
2003-10-31 08:39:46,0.12721899414062499,0.12348369140625,0.12619711914062498,0.12175698242187498
2003-10-31 08:49:46,0.126909619140625,0.12444638671875001,0.124215234375,0.12187856445312499
2003-10-31 08:59:46,0.127123291015625,0.124910302734375,0.126860791015625,0.12287978515625
2003-10-31 09:09:46,0.125453466796875,0.1226130859375,0.125408740234375,0.12134697265625001
2003-10-31 09:19:46,0.12713525390625002,0.12383393554687498,0.125098291015625,0.12057353515625
2003-10-31 09:29:46,0.12671372070312498,0.123800537109375,0.12648222656250002,0.12273515625
2003-10-31 09:39:46,0.1268701171875,0.12372216796874999,0.12608896484374998,0.12093979492187498
2003-10-31 09:49:46,0.12629404296874996,0.12318935546875001,0.12531318359375,0.12094140625000001
2003-10-31 09:59:46,0.127646728515625,0.12421293945312499,0.126222509765625,0.1218291015625
2003-10-31 10:09:46,0.12554052734374999,0.12290122070312501,0.1252580078125,0.12105556640625001
2003-10-31 12:05:51,0.125413427734375,0.12334868164062503,0.124833544921875,0.12063574218749999
2003-10-31 12:11:44,0.12689541015625,0.1242818359375,0.12641000976562497,0.12256933593750001
2003-10-31 12:21:44,0.12678945312499998,0.1234328125,0.12670009765625,0.1216396484375
2003-10-31 12:31:44,0.12725048828125002,0.12354350585937501,0.12672104492187503,0.122820703125
